Country,Country Code,Continent,Region,Year,Population,Emissions,Emissions Per Capita
Comoros,174,Africa,Eastern Africa,2000,,,
Comoros,174,Africa,Eastern Africa,1999,,,
Comoros,174,Africa,Eastern Africa,1998,,,
Comoros,174,Africa,Eastern Africa,1997,,,
Comoros,174,Africa,Eastern Africa,1996,,,
Comoros,174,Africa,Eastern Africa,1995,,,
Comoros,174,Africa,Eastern Africa,1994,,,
Comoros,174,Africa,Eastern Africa,1993,,,
Comoros,174,Africa,Eastern Africa,1992,,,
Comoros,174,Africa,Eastern Africa,1991,,,
Comoros,174,Africa,Eastern Africa,1990,,,
Congo,178,Africa,Middle Africa,2011,,,
Congo,178,Africa,Middle Africa,2010,,,
Congo,178,Africa,Middle Africa,2009,,,
Congo,178,Africa,Middle Africa,2008,,,
Congo,178,Africa,Middle Africa,2007,,,
Congo,178,Africa,Middle Africa,2006,,,
Congo,178,Africa,Middle Africa,2005,,,
Congo,178,Africa,Middle Africa,2004,,,
Congo,178,Africa,Middle Africa,2003,,,
Congo,178,Africa,Middle Africa,2002,,,
Congo,178,Africa,Middle Africa,2001,,,
Congo,178,Africa,Middle Africa,2000,,,
Congo,178,Africa,Middle Africa,1999,,,
Congo,178,Africa,Middle Africa,1998,,,
Congo,178,Africa,Middle Africa,1997,,,
Congo,178,Africa,Middle Africa,1996,,,
Congo,178,Africa,Middle Africa,1995,,,
Congo,178,Africa,Middle Africa,1994,,,
Congo,178,Africa,Middle Africa,1993,,,
Congo,178,Africa,Middle Africa,1992,,,
Congo,178,Africa,Middle Africa,1991,,,
Congo,178,Africa,Middle Africa,1990,,,
Cook Islands,184,Oceania,Polynesia,2011,,,
Cook Islands,184,Oceania,Polynesia,2010,,,
Cook Islands,184,Oceania,Polynesia,2009,,,
Cook Islands,184,Oceania,Polynesia,2008,,,
Cook Islands,184,Oceania,Polynesia,2007,,,
Cook Islands,184,Oceania,Polynesia,2006,,,
Cook Islands,184,Oceania,Polynesia,2005,,,
Cook Islands,184,Oceania,Polynesia,2004,,,
Cook Islands,184,Oceania,Polynesia,2003,,,
Cook Islands,184,Oceania,Polynesia,2002,,,
Cook Islands,184,Oceania,Polynesia,2001,,,
Cook Islands,184,Oceania,Polynesia,2000,,,
Cook Islands,184,Oceania,Polynesia,1999,,,
Cook Islands,184,Oceania,Polynesia,1998,,,
Cook Islands,184,Oceania,Polynesia,1997,,,
Cook Islands,184,Oceania,Polynesia,1996,,,
Cook Islands,184,Oceania,Polynesia,1995,,,
Cook Islands,184,Oceania,Polynesia,1994,,,
Cook Islands,184,Oceania,Polynesia,1993,,,
Cook Islands,184,Oceania,Polynesia,1992,,,
Cook Islands,184,Oceania,Polynesia,1991,,,
Cook Islands,184,Oceania,Polynesia,1990,,,
Costa Rica,188,Americas,Central America,2011,,,
Costa Rica,188,Americas,Central America,2010,,,
Costa Rica,188,Americas,Central America,2009,,,
Costa Rica,188,Americas,Central America,2008,,,
Costa Rica,188,Americas,Central America,2007,,,
Costa Rica,188,Americas,Central America,2006,,,
Costa Rica,188,Americas,Central America,2005,,,
Costa Rica,188,Americas,Central America,2004,,,
Costa Rica,188,Americas,Central America,2003,,,
Costa Rica,188,Americas,Central America,2002,,,
Costa Rica,188,Americas,Central America,2001,,,
Costa Rica,188,Americas,Central America,2000,,,
Costa Rica,188,Americas,Central America,1999,,,
Costa Rica,188,Americas,Central America,1998,,,
Costa Rica,188,Americas,Central America,1997,,,
Costa Rica,188,Americas,Central America,1996,,,
Costa Rica,188,Americas,Central America,1995,,,
Costa Rica,188,Americas,Central America,1994,,,
Costa Rica,188,Americas,Central America,1993,,,
Costa Rica,188,Americas,Central America,1992,,,
Costa Rica,188,Americas,Central America,1991,,,
Costa Rica,188,Americas,Central America,1990,,,
Cote d'Ivoire,384,Africa,Western Africa,2011,,,
Cote d'Ivoire,384,Africa,Western Africa,2010,,,
Cote d'Ivoire,384,Africa,Western Africa,2009,,,
Cote d'Ivoire,384,Africa,Western Africa,2008,,,
Cote d'Ivoire,384,Africa,Western Africa,2007,,,
Cote d'Ivoire,384,Africa,Western Africa,2006,,,
Cote d'Ivoire,384,Africa,Western Africa,2005,,,
Cote d'Ivoire,384,Africa,Western Africa,2004,,,
Cote d'Ivoire,384,Africa,Western Africa,2003,,,
Cote d'Ivoire,384,Africa,Western Africa,2002,,,
Cote d'Ivoire,384,Africa,Western Africa,2001,,,
Cote d'Ivoire,384,Africa,Western Africa,2000,,,
Cote d'Ivoire,384,Africa,Western Africa,1999,,,
Cote d'Ivoire,384,Africa,Western Africa,1998,,,
Cote d'Ivoire,384,Africa,Western Africa,1997,,,
Cote d'Ivoire,384,Africa,Western Africa,1996,,,
Cote d'Ivoire,384,Africa,Western Africa,1995,,,
Cote d'Ivoire,384,Africa,Western Africa,1994,,,
Cote d'Ivoire,384,Africa,Western Africa,1993,,,
Cote d'Ivoire,384,Africa,Western Africa,1992,,,
Cote d'Ivoire,384,Africa,Western Africa,1991,,,
Cote d'Ivoire,384,Africa,Western Africa,1990,,,
Croatia,191,Europe,Southern Europe,2011,,,
Croatia,191,Europe,Southern Europe,2010,,,
Croatia,191,Europe,Southern Europe,2009,,,
Croatia,191,Europe,Southern Europe,2008,,,
Croatia,191,Europe,Southern Europe,2007,,,
Croatia,191,Europe,Southern Europe,2006,,,
Croatia,191,Europe,Southern Europe,2005,,,
Croatia,191,Europe,Southern Europe,2004,,,
Croatia,191,Europe,Southern Europe,2003,,,
Croatia,191,Europe,Southern Europe,2002,,,
Croatia,191,Europe,Southern Europe,2001,,,
Croatia,191,Europe,Southern Europe,2000,,,
Croatia,191,Europe,Southern Europe,1999,,,
Croatia,191,Europe,Southern Europe,1998,,,
Croatia,191,Europe,Southern Europe,1997,,,
Croatia,191,Europe,Southern Europe,1996,,,
Croatia,191,Europe,Southern Europe,1995,,,
Croatia,191,Europe,Southern Europe,1994,,,
Croatia,191,Europe,Southern Europe,1993,,,
Croatia,191,Europe,Southern Europe,1992,,,
Cuba,192,Americas,Caribbean,2011,,,
Cuba,192,Americas,Caribbean,2010,,,
Cuba,192,Americas,Caribbean,2009,,,
Cuba,192,Americas,Caribbean,2008,,,
Cuba,192,Americas,Caribbean,2007,,,
Cuba,192,Americas,Caribbean,2006,,,
Cuba,192,Americas,Caribbean,2005,,,
Cuba,192,Americas,Caribbean,2004,,,
Cuba,192,Americas,Caribbean,2003,,,
Cuba,192,Americas,Caribbean,2002,,,
Cuba,192,Americas,Caribbean,2001,,,
Cuba,192,Americas,Caribbean,2000,,,
Cuba,192,Americas,Caribbean,1999,,,
Cuba,192,Americas,Caribbean,1998,,,
Cuba,192,Americas,Caribbean,1997,,,
Cuba,192,Americas,Caribbean,1996,,,
Cuba,192,Americas,Caribbean,1995,,,
Cuba,192,Americas,Caribbean,1994,,,
Cuba,192,Americas,Caribbean,1993,,,
Cuba,192,Americas,Caribbean,1992,,,
Cuba,192,Americas,Caribbean,1991,,,
Cuba,192,Americas,Caribbean,1990,,,
Cyprus,196,Asia,Western Asia,2011,,,
Cyprus,196,Asia,Western Asia,2010,,,
Cyprus,196,Asia,Western Asia,2009,,,
Cyprus,196,Asia,Western Asia,2008,,,
Cyprus,196,Asia,Western Asia,2007,,,
Cyprus,196,Asia,Western Asia,2006,,,
Cyprus,196,Asia,Western Asia,2005,,,
Cyprus,196,Asia,Western Asia,2004,,,
Cyprus,196,Asia,Western Asia,2003,,,
Cyprus,196,Asia,Western Asia,2002,,,
Cyprus,196,Asia,Western Asia,2001,,,
Cyprus,196,Asia,Western Asia,2000,,,
Cyprus,196,Asia,Western Asia,1999,,,
Cyprus,196,Asia,Western Asia,1998,,,
Cyprus,196,Asia,Western Asia,1997,,,
Cyprus,196,Asia,Western Asia,1996,,,
Cyprus,196,Asia,Western Asia,1995,,,
Cyprus,196,Asia,Western Asia,1994,,,
Cyprus,196,Asia,Western Asia,1993,,,
Cyprus,196,Asia,Western Asia,1992,,,
Cyprus,196,Asia,Western Asia,1991,,,
Cyprus,196,Asia,Western Asia,1990,,,
Czech Republic,203,Europe,Eastern Europe,2011,,,
Czech Republic,203,Europe,Eastern Europe,2010,,,
Czech Republic,203,Europe,Eastern Europe,2009,,,
Czech Republic,203,Europe,Eastern Europe,2008,,,
Czech Republic,203,Europe,Eastern Europe,2007,,,
Czech Republic,203,Europe,Eastern Europe,2006,,,
Czech Republic,203,Europe,Eastern Europe,2005,,,
Czech Republic,203,Europe,Eastern Europe,2004,,,
Czech Republic,203,Europe,Eastern Europe,2003,,,
Czech Republic,203,Europe,Eastern Europe,2002,,,
Czech Republic,203,Europe,Eastern Europe,2001,,,
Czech Republic,203,Europe,Eastern Europe,2000,,,
Czech Republic,203,Europe,Eastern Europe,1999,,,
Czech Republic,203,Europe,Eastern Europe,1998,,,
Czech Republic,203,Europe,Eastern Europe,1997,,,
Czech Republic,203,Europe,Eastern Europe,1996,,,
Czech Republic,203,Europe,Eastern Europe,1995,,,
Czech Republic,203,Europe,Eastern Europe,1994,,,
Czech Republic,203,Europe,Eastern Europe,1993,,,
Czech Republic,203,Europe,Eastern Europe,1992,,,
Democratic Republic of the Congo,180,Africa,Middle Africa,2011,,,
Democratic Republic of the Congo,180,Africa,Middle Africa,2010,,,
Democratic Republic of the Congo,180,Africa,Middle Africa,2009,,,
Democratic Republic of the Congo,180,Africa,Middle Africa,2008,,,
Democratic Republic of the Congo,180,Africa,Middle Africa,2007,,,
Democratic Republic of the Congo,180,Africa,Middle Africa,2006,,,
Democratic Republic of the Congo,180,Africa,Middle Africa,2005,,,
Democratic Republic of the Congo,180,Africa,Middle Africa,2004,,,
Democratic Republic of the Congo,180,Africa,Middle Africa,2003,,,
Democratic Republic of the Congo,180,Africa,Middle Africa,2002,,,
Democratic Republic of the Congo,180,Africa,Middle Africa,2001,,,
Democratic Republic of the Congo,180,Africa,Middle Africa,2000,,,
Democratic Republic of the Congo,180,Africa,Middle Africa,1999,,,
Democratic Republic of the Congo,180,Africa,Middle Africa,1998,,,
Democratic Republic of the Congo,180,Africa,Middle Africa,1997,,,
Democratic Republic of the Congo,180,Africa,Middle Africa,1996,,,
Democratic Republic of the Congo,180,Africa,Middle Africa,1995,,,
Democratic Republic of the Congo,180,Africa,Middle Africa,1994,,,
Democratic Republic of the Congo,180,Africa,Middle Africa,1993,,,
Democratic Republic of the Congo,180,Africa,Middle Africa,1992,,,
Democratic Republic of the Congo,180,Africa,Middle Africa,1991,,,
Democratic Republic of the Congo,180,Africa,Middle Africa,1990,,,
Denmark,208,Europe,Northern Europe,2011,,,
Denmark,208,Europe,Northern Europe,2010,,,
Denmark,208,Europe,Northern Europe,2009,,,
Denmark,208,Europe,Northern Europe,2008,,,
Denmark,208,Europe,Northern Europe,2007,,,
Denmark,208,Europe,Northern Europe,2006,,,
Denmark,208,Europe,Northern Europe,2005,,,
Denmark,208,Europe,Northern Europe,2004,,,
Denmark,208,Europe,Northern Europe,2003,,,
Denmark,208,Europe,Northern Europe,2002,,,
Denmark,208,Europe,Northern Europe,2001,,,
Denmark,208,Europe,Northern Europe,2000,,,
Denmark,208,Europe,Northern Europe,1999,,,
Denmark,208,Europe,Northern Europe,1998,,,
Denmark,208,Europe,Northern Europe,1997,,,
Denmark,208,Europe,Northern Europe,1996,,,
Denmark,208,Europe,Northern Europe,1995,,,
Denmark,208,Europe,Northern Europe,1994,,,
Denmark,208,Europe,Northern Europe,1993,,,
Denmark,208,Europe,Northern Europe,1992,,,
Denmark,208,Europe,Northern Europe,1991,,,
Denmark,208,Europe,Northern Europe,1990,,,
Djibouti,262,Africa,Eastern Africa,2011,,,
Djibouti,262,Africa,Eastern Africa,2010,,,
Djibouti,262,Africa,Eastern Africa,2009,,,
Djibouti,262,Africa,Eastern Africa,2008,,,
Djibouti,262,Africa,Eastern Africa,2007,,,
Djibouti,262,Africa,Eastern Africa,2006,,,
Djibouti,262,Africa,Eastern Africa,2005,,,
Djibouti,262,Africa,Eastern Africa,2004,,,
Djibouti,262,Africa,Eastern Africa,2003,,,
Djibouti,262,Africa,Eastern Africa,2002,,,
Djibouti,262,Africa,Eastern Africa,2001,,,
Djibouti,262,Africa,Eastern Africa,2000,,,
Djibouti,262,Africa,Eastern Africa,1999,,,
Djibouti,262,Africa,Eastern Africa,1998,,,
Djibouti,262,Africa,Eastern Africa,1997,,,
Djibouti,262,Africa,Eastern Africa,1996,,,
Djibouti,262,Africa,Eastern Africa,1995,,,
Djibouti,262,Africa,Eastern Africa,1994,,,
Djibouti,262,Africa,Eastern Africa,1993,,,
Djibouti,262,Africa,Eastern Africa,1992,,,
Djibouti,262,Africa,Eastern Africa,1991,,,
Djibouti,262,Africa,Eastern Africa,1990,,,
Dominica,212,Americas,Caribbean,2011,,,
Dominica,212,Americas,Caribbean,2010,,,
Dominica,212,Americas,Caribbean,2009,,,
Dominica,212,Americas,Caribbean,2008,,,
Dominica,212,Americas,Caribbean,2007,,,
Dominica,212,Americas,Caribbean,2006,,,
Dominica,212,Americas,Caribbean,2005,,,
Dominica,212,Americas,Caribbean,2004,,,
Dominica,212,Americas,Caribbean,2003,,,
Dominica,212,Americas,Caribbean,2002,,,
Dominica,212,Americas,Caribbean,2001,,,
Dominica,212,Americas,Caribbean,2000,,,
Dominica,212,Americas,Caribbean,1999,,,
Dominica,212,Americas,Caribbean,1998,,,
Dominica,212,Americas,Caribbean,1997,,,
Dominica,212,Americas,Caribbean,1996,,,
Dominica,212,Americas,Caribbean,1995,,,
Dominica,212,Americas,Caribbean,1994,,,
Dominica,212,Americas,Caribbean,1993,,,
Dominica,212,Americas,Caribbean,1992,,,
Dominica,212,Americas,Caribbean,1991,,,
Dominica,212,Americas,Caribbean,1990,,,
Dominican Republic,214,Americas,Caribbean,2011,,,
Dominican Republic,214,Americas,Caribbean,2010,,,
Dominican Republic,214,Americas,Caribbean,2009,,,
Dominican Republic,214,Americas,Caribbean,2008,,,
Dominican Republic,214,Americas,Caribbean,2007,,,
Dominican Republic,214,Americas,Caribbean,2006,,,
Dominican Republic,214,Americas,Caribbean,2005,,,
Dominican Republic,214,Americas,Caribbean,2004,,,
Dominican Republic,214,Americas,Caribbean,2003,,,
Dominican Republic,214,Americas,Caribbean,2002,,,
Dominican Republic,214,Americas,Caribbean,2001,,,
Dominican Republic,214,Americas,Caribbean,2000,,,
Dominican Republic,214,Americas,Caribbean,1999,,,
Dominican Republic,214,Americas,Caribbean,1998,,,
Dominican Republic,214,Americas,Caribbean,1997,,,
Dominican Republic,214,Americas,Caribbean,1996,,,
Dominican Republic,214,Americas,Caribbean,1995,,,
Dominican Republic,214,Americas,Caribbean,1994,,,
Dominican Republic,214,Americas,Caribbean,1993,,,
Dominican Republic,214,Americas,Caribbean,1992,,,
Dominican Republic,214,Americas,Caribbean,1991,,,
Dominican Republic,214,Americas,Caribbean,1990,,,
Ecuador,218,Americas,South America,2011,,,
Ecuador,218,Americas,South America,2010,,,
Ecuador,218,Americas,South America,2009,,,
Ecuador,218,Americas,South America,2008,,,
Ecuador,218,Americas,South America,2007,,,
Ecuador,218,Americas,South America,2006,,,
Ecuador,218,Americas,South America,2005,,,
Ecuador,218,Americas,South America,2004,,,
Ecuador,218,Americas,South America,2003,,,
Ecuador,218,Americas,South America,2002,,,
Ecuador,218,Americas,South America,2001,,,
Ecuador,218,Americas,South America,2000,,,
Ecuador,218,Americas,South America,1999,,,
Ecuador,218,Americas,South America,1998,,,
Ecuador,218,Americas,South America,1997,,,
Ecuador,218,Americas,South America,1996,,,
Ecuador,218,Americas,South America,1995,,,
Ecuador,218,Americas,South America,1994,,,
Ecuador,218,Americas,South America,1993,,,
Ecuador,218,Americas,South America,1992,,,
Ecuador,218,Americas,South America,1991,,,
Ecuador,218,Americas,South America,1990,,,
Egypt,818,Africa,Northern Africa,2011,,,
Egypt,818,Africa,Northern Africa,2010,,,
Egypt,818,Africa,Northern Africa,2009,,,
Egypt,818,Africa,Northern Africa,2008,,,
Egypt,818,Africa,Northern Africa,2007,,,
Egypt,818,Africa,Northern Africa,2006,,,
Egypt,818,Africa,Northern Africa,2005,,,
Egypt,818,Africa,Northern Africa,2004,,,
Egypt,818,Africa,Northern Africa,2003,,,
Egypt,818,Africa,Northern Africa,2002,,,
Egypt,818,Africa,Northern Africa,2001,,,
Egypt,818,Africa,Northern Africa,2000,,,
Egypt,818,Africa,Northern Africa,1999,,,
Egypt,818,Africa,Northern Africa,1998,,,
Egypt,818,Africa,Northern Africa,1997,,,
Egypt,818,Africa,Northern Africa,1996,,,
Egypt,818,Africa,Northern Africa,1995,,,
Egypt,818,Africa,Northern Africa,1994,,,
Egypt,818,Africa,Northern Africa,1993,,,
Egypt,818,Africa,Northern Africa,1992,,,
Egypt,818,Africa,Northern Africa,1991,,,
Egypt,818,Africa,Northern Africa,1990,,,
El Salvador,222,Americas,Central America,2011,,,
El Salvador,222,Americas,Central America,2010,,,
El Salvador,222,Americas,Central America,2009,,,
El Salvador,222,Americas,Central America,2008,,,
El Salvador,222,Americas,Central America,2007,,,
El Salvador,222,Americas,Central America,2006,,,
El Salvador,222,Americas,Central America,2005,,,
El Salvador,222,Americas,Central America,2004,,,
El Salvador,222,Americas,Central America,2003,,,
El Salvador,222,Americas,Central America,2002,,,
El Salvador,222,Americas,Central America,2001,,,
El Salvador,222,Americas,Central America,2000,,,
El Salvador,222,Americas,Central America,1999,,,
El Salvador,222,Americas,Central America,1998,,,
El Salvador,222,Americas,Central America,1997,,,
El Salvador,222,Americas,Central America,1996,,,
El Salvador,222,Americas,Central America,1995,,,
El Salvador,222,Americas,Central America,1994,,,
El Salvador,222,Americas,Central America,1993,,,
El Salvador,222,Americas,Central America,1992,,,
El Salvador,222,Americas,Central America,1991,,,
El Salvador,222,Americas,Central America,1990,,,
Equatorial Guinea,226,Africa,Middle Africa,2011,,,
Equatorial Guinea,226,Africa,Middle Africa,2010,,,
Equatorial Guinea,226,Africa,Middle Africa,2009,,,
Equatorial Guinea,226,Africa,Middle Africa,2008,,,
Equatorial Guinea,226,Africa,Middle Africa,2007,,,
Equatorial Guinea,226,Africa,Middle Africa,2006,,,
Equatorial Guinea,226,Africa,Middle Africa,2005,,,
Equatorial Guinea,226,Africa,Middle Africa,2004,,,
Equatorial Guinea,226,Africa,Middle Africa,2003,,,
Equatorial Guinea,226,Africa,Middle Africa,2002,,,
Equatorial Guinea,226,Africa,Middle Africa,2001,,,
Equatorial Guinea,226,Africa,Middle Africa,2000,,,
Equatorial Guinea,226,Africa,Middle Africa,1999,,,
Equatorial Guinea,226,Africa,Middle Africa,1998,,,
Equatorial Guinea,226,Africa,Middle Africa,1997,,,
Equatorial Guinea,226,Africa,Middle Africa,1996,,,
Equatorial Guinea,226,Africa,Middle Africa,1995,,,
Equatorial Guinea,226,Africa,Middle Africa,1994,,,
Equatorial Guinea,226,Africa,Middle Africa,1993,,,
Equatorial Guinea,226,Africa,Middle Africa,1992,,,
Equatorial Guinea,226,Africa,Middle Africa,1991,,,
Equatorial Guinea,226,Africa,Middle Africa,1990,,,
Eritrea,232,Africa,Eastern Africa,2011,,,
Eritrea,232,Africa,Eastern Africa,2010,,,
Eritrea,232,Africa,Eastern Africa,2009,,,
Eritrea,232,Africa,Eastern Africa,2008,,,
Eritrea,232,Africa,Eastern Africa,2007,,,
Eritrea,232,Africa,Eastern Africa,2006,,,
Eritrea,232,Africa,Eastern Africa,2005,,,
Eritrea,232,Africa,Eastern Africa,2004,,,
Eritrea,232,Africa,Eastern Africa,2003,,,
Eritrea,232,Africa,Eastern Africa,2002,,,
Eritrea,232,Africa,Eastern Africa,2001,,,
Eritrea,232,Africa,Eastern Africa,2000,,,
Eritrea,232,Africa,Eastern Africa,1999,,,
Eritrea,232,Africa,Eastern Africa,1998,,,
Eritrea,232,Africa,Eastern Africa,1997,,,
Eritrea,232,Africa,Eastern Africa,1996,,,
Eritrea,232,Africa,Eastern Africa,1995,,,
Eritrea,232,Africa,Eastern Africa,1994,,,
Estonia,233,Europe,Northern Europe,2011,,,
Estonia,233,Europe,Northern Europe,2010,,,
Estonia,233,Europe,Northern Europe,2009,,,
Estonia,233,Europe,Northern Europe,2008,,,
Estonia,233,Europe,Northern Europe,2007,,,
Estonia,233,Europe,Northern Europe,2006,,,
Estonia,233,Europe,Northern Europe,2005,,,
Estonia,233,Europe,Northern Europe,2004,,,
Estonia,233,Europe,Northern Europe,2003,,,
Estonia,233,Europe,Northern Europe,2002,,,
Estonia,233,Europe,Northern Europe,2001,,,
Estonia,233,Europe,Northern Europe,2000,,,
Estonia,233,Europe,Northern Europe,1999,,,
Estonia,233,Europe,Northern Europe,1998,,,
Estonia,233,Europe,Northern Europe,1997,,,
Estonia,233,Europe,Northern Europe,1996,,,
Estonia,233,Europe,Northern Europe,1995,,,
Estonia,233,Europe,Northern Europe,1994,,,
Estonia,233,Europe,Northern Europe,1993,,,
Estonia,233,Europe,Northern Europe,1992,,,
Ethiopia,231,Africa,Eastern Africa,2011,,,
Ethiopia,231,Africa,Eastern Africa,2010,,,
Ethiopia,231,Africa,Eastern Africa,2009,,,
Ethiopia,231,Africa,Eastern Africa,2008,,,
Ethiopia,231,Africa,Eastern Africa,2007,,,
Ethiopia,231,Africa,Eastern Africa,2006,,,
Ethiopia,231,Africa,Eastern Africa,2005,,,
Ethiopia,231,Africa,Eastern Africa,2004,,,
Ethiopia,231,Africa,Eastern Africa,2003,,,
Ethiopia,231,Africa,Eastern Africa,2002,,,
Ethiopia,231,Africa,Eastern Africa,2001,,,
Ethiopia,231,Africa,Eastern Africa,2000,,,
Ethiopia,231,Africa,Eastern Africa,1999,,,
Ethiopia,231,Africa,Eastern Africa,1998,,,
Ethiopia,231,Africa,Eastern Africa,1997,,,
Ethiopia,231,Africa,Eastern Africa,1996,,,
Ethiopia,231,Africa,Eastern Africa,1995,,,
Ethiopia,231,Africa,Eastern Africa,1994,,,
Ethiopia,231,Africa,Eastern Africa,1993,,,
Ethiopia,231,Africa,Eastern Africa,1992,,,
Ethiopia,231,Africa,Eastern Africa,1991,,,
Ethiopia,231,Africa,Eastern Africa,1990,,,
Faeroe Islands,234,Europe,Northern Europe,2011,,,
Faeroe Islands,234,Europe,Northern Europe,2010,,,
Faeroe Islands,234,Europe,Northern Europe,2009,,,
Faeroe Islands,234,Europe,Northern Europe,2008,,,
Faeroe Islands,234,Europe,Northern Europe,2007,,,
Faeroe Islands,234,Europe,Northern Europe,2006,,,
Faeroe Islands,234,Europe,Northern Europe,2005,,,
Faeroe Islands,234,Europe,Northern Europe,2004,,,
Faeroe Islands,234,Europe,Northern Europe,2003,,,
Faeroe Islands,234,Europe,Northern Europe,2002,,,
Faeroe Islands,234,Europe,Northern Europe,2001,,,
Faeroe Islands,234,Europe,Northern Europe,2000,,,
Faeroe Islands,234,Europe,Northern Europe,1999,,,
Faeroe Islands,234,Europe,Northern Europe,1998,,,
Faeroe Islands,234,Europe,Northern Europe,1997,,,
Faeroe Islands,234,Europe,Northern Europe,1996,,,
Faeroe Islands,234,Europe,Northern Europe,1995,,,
Faeroe Islands,234,Europe,Northern Europe,1994,,,
Faeroe Islands,234,Europe,Northern Europe,1993,,,
Faeroe Islands,234,Europe,Northern Europe,1992,,,
Faeroe Islands,234,Europe,Northern Europe,1991,,,
Faeroe Islands,234,Europe,Northern Europe,1990,,,
Falkland Islands (Malvinas),238,Americas,South America,2011,,,
Falkland Islands (Malvinas),238,Americas,South America,2010,,,
Falkland Islands (Malvinas),238,Americas,South America,2009,,,
Falkland Islands (Malvinas),238,Americas,South America,2008,,,
Falkland Islands (Malvinas),238,Americas,South America,2007,,,
Falkland Islands (Malvinas),238,Americas,South America,2006,,,
Falkland Islands (Malvinas),238,Americas,South America,2005,,,
Falkland Islands (Malvinas),238,Americas,South America,2004,,,
Falkland Islands (Malvinas),238,Americas,South America,2003,,,
Falkland Islands (Malvinas),238,Americas,South America,2002,,,
Falkland Islands (Malvinas),238,Americas,South America,2001,,,
Falkland Islands (Malvinas),238,Americas,South America,2000,,,
Falkland Islands (Malvinas),238,Americas,South America,1999,,,
Falkland Islands (Malvinas),238,Americas,South America,1998,,,
Falkland Islands (Malvinas),238,Americas,South America,1997,,,
Falkland Islands (Malvinas),238,Americas,South America,1996,,,
Falkland Islands (Malvinas),238,Americas,South America,1995,,,
Falkland Islands (Malvinas),238,Americas,South America,1994,,,
Falkland Islands (Malvinas),238,Americas,South America,1993,,,
Falkland Islands (Malvinas),238,Americas,South America,1992,,,
Falkland Islands (Malvinas),238,Americas,South America,1991,,,
Falkland Islands (Malvinas),238,Americas,South America,1990,,,
Fiji,242,Oceania,Melanesia,2011,,,
Fiji,242,Oceania,Melanesia,2010,,,
Fiji,242,Oceania,Melanesia,2009,,,
Fiji,242,Oceania,Melanesia,2008,,,
Fiji,242,Oceania,Melanesia,2007,,,
Fiji,242,Oceania,Melanesia,2006,,,
Fiji,242,Oceania,Melanesia,2005,,,
Fiji,242,Oceania,Melanesia,2004,,,
Fiji,242,Oceania,Melanesia,2003,,,
Fiji,242,Oceania,Melanesia,2002,,,
Fiji,242,Oceania,Melanesia,2001,,,
Fiji,242,Oceania,Melanesia,2000,,,
Fiji,242,Oceania,Melanesia,1999,,,
Fiji,242,Oceania,Melanesia,1998,,,
Fiji,242,Oceania,Melanesia,1997,,,
Fiji,242,Oceania,Melanesia,1996,,,
Fiji,242,Oceania,Melanesia,1995,,,
Fiji,242,Oceania,Melanesia,1994,,,
Fiji,242,Oceania,Melanesia,1993,,,
Fiji,242,Oceania,Melanesia,1992,,,
Fiji,242,Oceania,Melanesia,1991,,,
Fiji,242,Oceania,Melanesia,1990,,,
Finland,246,Europe,Northern Europe,2011,,,
Finland,246,Europe,Northern Europe,2010,,,
Finland,246,Europe,Northern Europe,2009,,,
Finland,246,Europe,Northern Europe,2008,,,
Finland,246,Europe,Northern Europe,2007,,,
Finland,246,Europe,Northern Europe,2006,,,
Finland,246,Europe,Northern Europe,2005,,,
Finland,246,Europe,Northern Europe,2004,,,
Finland,246,Europe,Northern Europe,2003,,,
Finland,246,Europe,Northern Europe,2002,,,
Finland,246,Europe,Northern Europe,2001,,,
Finland,246,Europe,Northern Europe,2000,,,
Finland,246,Europe,Northern Europe,1999,,,
Finland,246,Europe,Northern Europe,1998,,,
Finland,246,Europe,Northern Europe,1997,,,
Finland,246,Europe,Northern Europe,1996,,,
Finland,246,Europe,Northern Europe,1995,,,
Finland,246,Europe,Northern Europe,1994,,,
Finland,246,Europe,Northern Europe,1993,,,
Finland,246,Europe,Northern Europe,1992,,,
Finland,246,Europe,Northern Europe,1991,,,
Finland,246,Europe,Northern Europe,1990,,,
France,250,Europe,Western Europe,2011,,,
France,250,Europe,Western Europe,2010,,,
France,250,Europe,Western Europe,2009,,,
France,250,Europe,Western Europe,2008,,,
France,250,Europe,Western Europe,2007,,,
France,250,Europe,Western Europe,2006,,,
France,250,Europe,Western Europe,2005,,,
France,250,Europe,Western Europe,2004,,,
France,250,Europe,Western Europe,2003,,,
France,250,Europe,Western Europe,2002,,,
France,250,Europe,Western Europe,2001,,,
France,250,Europe,Western Europe,2000,,,
France,250,Europe,Western Europe,1999,,,
France,250,Europe,Western Europe,1998,,,
France,250,Europe,Western Europe,1997,,,
France,250,Europe,Western Europe,1996,,,
France,250,Europe,Western Europe,1995,,,
France,250,Europe,Western Europe,1994,,,
France,250,Europe,Western Europe,1993,,,
France,250,Europe,Western Europe,1992,,,
France,250,Europe,Western Europe,1991,,,
France,250,Europe,Western Europe,1990,,,
French Guiana,254,Americas,South America,2011,,,
French Guiana,254,Americas,South America,2010,,,
French Guiana,254,Americas,South America,2009,,,
French Guiana,254,Americas,South America,2008,,,
French Guiana,254,Americas,South America,2007,,,
French Guiana,254,Americas,South America,2006,,,
French Guiana,254,Americas,South America,2005,,,
